,Unnamed: 0,id,user_id,company_id,billing_tariff_id,payed_until,is_payed,created_at,updated_at,billing_tariff_price_id,comment,pay_date
5364,5364,4431,407,366,4,1631318400,True,1623382816,1623415751,14.0,,1623415751.0
5366,5366,5487,5146,4123,7,1663113600,False,1631634772,1631634775,23.0,,
5367,5367,5490,3942,3276,2,1678838400,False,1631690147,1631690153,24.0,,
5368,5368,5493,867,749,2,1694736000,True,1631700048,1631718382,35.0,,1631718382.0
5369,5369,1765,472,430,7,1633132800,True,1595240338,1632146790,23.0,"08,09,20 - оплатил, еще был пол месяца оплаченный тариф, этот продлила до 2,10,2021
16,09,21 - до 2,10,21 стартовый (на 5 дней тариф с гранд сметой включила)",
5370,5370,5497,472,430,2,1632182400,True,1631776931,1631777029,7.0,На 5 дней базовый тариф активировали,1631777029.0
5372,5372,5500,5283,4215,7,1678963456,False,1631789056,1631789056,26.0,,
5376,5376,5505,5289,4219,2,1678972835,False,1631798435,1631798435,24.0,,
5379,5379,5508,5282,4214,9,1694822400,False,1631802192,1631802197,36.0,,
5381,5381,5510,5285,4216,2,1678924800,False,1631803806,1631803814,24.0,,
5382,5382,5511,5291,4221,10,1694822400,False,1631804076,1631804085,37.0,,
5383,5383,5513,5293,4222,2,1694877955,False,1631805955,1631805955,35.0,,
5385,5385,1418,783,694,2,1633132800,True,1591110299,1631852562,6.0,для тестирования бэкапа 2,
5386,5386,5433,5088,4086,7,1705276800,True,1631198685,1631860890,34.0,24 мес +120 дней,1631577600.0
5389,5389,5517,5286,4217,7,1632960000,False,1631870194,1631870207,23.0,,
5392,5392,5344,5047,4057,2,1704844800,True,1630575279,1631876941,35.0,24 мес +120 дней,1630627200.0
5396,5396,5523,3942,3276,2,1679064124,False,1631889724,1631889724,24.0,,
5397,5397,5524,5305,4230,7,1632960000,False,1631891018,1631891928,23.0,,
5402,5402,5133,841,726,4,1632355200,True,1629179646,1632380305,16.0,"оплата поступила 18,08
23,09,21 - возврат подписки, переходят на 1С",1629244800.0
5403,5403,5219,4576,3719,7,1632096000,True,1629798474,1632122524,34.0,"12 мес + 120 дней
20,09,21 - написали письмо с запросом на возврат (был тариф до 27,12,23)",1629849600.0
5411,5411,5537,5322,4241,2,1679314313,False,1632139913,1632139913,24.0,,
5412,5412,5538,5317,4237,7,1695168000,False,1632145644,1632145648,34.0,,
5414,5414,5540,5324,4243,9,1679270400,False,1632152591,1632152605,30.0,,
5415,5415,5541,3942,3276,2,1695168000,False,1632152976,1632152979,35.0,,
5416,5416,5542,5318,4238,7,1663632000,False,1632153119,1632153122,23.0,,
5417,5417,5543,5321,4240,2,1647734400,False,1632153260,1632153262,7.0,,
5421,5421,5096,4915,3958,2,1647820800,True,1628761532,1632206133,7.0,"21,09,21 - пришла оплата ",1632206133.0
5422,5422,5547,1134,981,7,1663718400,True,1632204466,1632211170,23.0,,1632211170.0
5425,5425,5550,67,62,9,1679394896,False,1632220496,1632220496,30.0,,
5430,5430,5553,67,62,9,1679356800,False,1632221142,1632221160,30.0,,
5438,5438,5562,5338,4254,2,1695254400,False,1632231471,1632231481,35.0,,
5442,5442,5563,5331,4247,7,1695254400,False,1632235563,1632235571,34.0,,
5443,5443,5564,5332,4248,7,1663718400,False,1632236261,1632236263,23.0,,
5444,5444,5565,5332,4248,2,1663718400,False,1632236771,1632236787,8.0,,
5445,5445,5566,5341,4257,9,1633392000,False,1632239921,1632239947,30.0,,
5446,5446,5567,5334,4250,2,1633392000,False,1632241913,1632241921,8.0,,
5453,5453,5574,5348,4261,2,1633478400,False,1632306208,1632306217,24.0,,
5457,5457,5578,2318,2002,7,1663804800,False,1632316253,1632316258,23.0,,
5459,5459,5580,2838,2462,10,1695340800,False,1632321095,1632321098,37.0,,
5460,5460,5581,5349,4262,7,1663804800,False,1632321690,1632321692,23.0,,
5461,5461,5583,5344,4259,2,1649375999,False,1632334572,1632334572,7.0,,
5462,5462,5586,407,366,2,1647993600,False,1632386297,1632386301,7.0,,
5466,5466,5587,407,366,7,1663891200,False,1632386344,1632386347,23.0,,
5469,5469,5582,2318,2002,7,1664150400,True,1632329914,1632396433,23.0,"Оплата пришла 23,09,21",1632355200.0
5474,5474,5599,5373,4274,7,1695427200,False,1632411413,1632411427,34.0,,
5475,5475,5600,5333,4249,7,1633564800,False,1632413775,1632413788,23.0,,
5476,5476,5595,5258,4199,2,1685232000,True,1632402531,1632475591,24.0,18 vtc +60 lytq,1632441600.0
5478,5478,5467,4211,3471,7,1666569600,True,1631535966,1632484538,23.0,"24,09,21 пришла оплата 12 мес + 30 дей",1631577600.0
5481,5481,5605,5386,4279,7,1695513600,False,1632485145,1632485149,34.0,,
5492,5492,5611,5388,4281,2,1633651200,False,1632497969,1632497978,8.0,,
5504,5504,5447,4232,3486,2,1648339200,False,1631276418,1632747999,7.0,,
5505,5505,5622,4232,3486,2,1648339200,False,1632736416,1632748060,7.0,,
5506,5506,4390,4232,3486,7,1632700800,True,1623137286,1632748171,23.0,"27,09,21 (тариф по доплате поменяли на азовый, был до 17,06,22)",1623110400.0
5507,5507,5625,5405,4294,7,1679875200,False,1632749911,1632749916,26.0,,
5509,5509,5627,5403,4291,2,1695772800,False,1632752666,1632752673,35.0,,
5515,5515,5634,5412,4298,7,1633996800,False,1632826214,1632826226,34.0,,
5516,5516,5598,5019,4038,7,1679961600,True,1632406607,1632827647,26.0,28.09.23 - оплата пришла,1632827647.0
5521,5521,5639,5424,4307,9,1679961600,False,1632834812,1632834826,30.0,,
5526,5526,5645,711,628,7,1664409600,False,1632919334,1632919337,23.0,,
5528,5528,5413,5140,4121,2,1632873600,True,1631105338,1632924439,7.0,"13,09,21 пришла оплата 24 мес + 120 дней
29.09.21 - возврат по просбье клиента",1631491200.0
5535,5535,5653,5435,4317,2,1680134400,False,1632994000,1632994008,24.0,,
5539,5539,5658,3942,3276,2,1680134400,False,1632998925,1632998929,24.0,,
5542,5542,5661,5275,4211,7,1664496000,False,1633004227,1633004232,23.0,,
5546,5546,5666,3291,2801,2,1634169600,False,1633014810,1633014820,7.0,,
5556,5556,5676,5460,4332,2,1680307200,False,1633103280,1633103286,24.0,,
5557,5557,5677,5414,4299,2,1696118400,False,1633103699,1633103702,35.0,,
5560,5560,5680,5275,4211,7,1664868094,False,1633332094,1633332094,23.0,,
5564,5564,9087,8513,6505,9,1723248000,False,1660120904,1660120910,36.0,,
5569,5569,5690,67,62,2,1696377600,False,1633355858,1633355863,35.0,,
5570,5570,5691,5471,4342,2,1696377600,False,1633361221,1633361224,35.0,,
5571,5571,5692,5475,4345,7,1664841600,False,1633362133,1633362137,23.0,,
5572,5572,5693,5477,4347,7,1696377600,False,1633362404,1633362406,34.0,,
5574,5574,3402,3247,2767,7,1660608000,True,1613136371,1633420409,23.0,"Оплата поступила частично 15,02, вторая часть в течение месяца
16,03 - пришла вторая часть оплаты
06.05.21 - попросил заморозить тариф, т.к. у них идет реорганизация, не пользуются (осталось 285 дней)
5,10,21 - попросили активировать тариф и напомнили что была акция +1 мес в подарок = 285+30=315 дней",1613347200.0
5577,5577,5697,3291,2801,2,1634083200,False,1633431824,1633431846,7.0,,
5580,5580,5699,5485,4351,7,1696464000,False,1633435452,1633435459,34.0,,
5583,5583,5703,3942,3276,2,1649116800,False,1633444141,1633444145,7.0,,
5584,5584,5704,5480,4348,2,1696464000,False,1633444203,1633444221,35.0,,
5585,5585,5705,5487,4353,9,1696464000,False,1633445316,1633445319,36.0,,
5587,5587,5662,5333,4249,7,1670284800,True,1633006473,1633501338,23.0,"6,10 пришла оплата , старт 12 мес +2",1633478400.0
5598,5598,5716,5491,4357,2,1680739200,False,1633532969,1633532974,24.0,,
5599,5599,5717,5493,4359,9,1649203200,False,1633533579,1633533586,28.0,,
5600,5600,5718,3240,2761,2,1680739200,False,1633533999,1633534005,24.0,,
5602,5602,5720,5490,4356,7,1665077238,False,1633541238,1633541238,23.0,,
5608,5608,5724,5508,4368,7,1665100800,False,1633593607,1633593612,23.0,,
5609,5609,4809,4572,3715,7,1661126400,True,1626430081,1633597092,34.0,"18,08,22 частичная оплата (старт 24 мес +120 дн",1626393600.0
5612,5612,5729,5510,4370,7,1680825600,False,1633614431,1633614437,26.0,,
5613,5613,5684,5275,4211,7,1667779200,True,1633340502,1633608054,23.0,"7,10 ,21 пришла оплата",1633608054.0
5615,5615,5732,4520,3677,2,1680825600,False,1633616936,1633616939,24.0,,
5616,5616,5733,5511,4371,2,1680825600,False,1633618115,1633618118,24.0,,
5619,5619,5731,1232,1067,10,1665187200,True,1633616407,1633685841,32.0,,1633651200.0
5620,5620,5727,1284,1108,7,1668124800,False,1633610430,1633964213,23.0,"Оплата пришла 11,10,21
12 мес +30 дней
Поменяли на другого владельца пакет (Степан",1633651200.0
5638,5638,5750,5523,4382,2,1680912000,False,1633700659,1633700664,24.0,,
5641,5641,5753,5521,4380,9,1634860800,False,1633709022,1633709032,29.0,,
5642,5642,5754,5527,4387,2,1696723200,False,1633714190,1633714200,35.0,,
5643,5643,5755,5525,4384,7,1680912000,False,1633714803,1633714807,26.0,,
5644,5644,5756,5515,4374,2,1680912000,False,1633715983,1633715987,24.0,,
5645,5645,5757,5515,4374,2,1649376000,False,1633716033,1633716055,7.0,,
5646,5646,5758,3942,3276,7,1665187200,False,1633716243,1633716245,23.0,,
5647,5647,5759,5522,4381,2,1665187200,False,1633716505,1633716508,8.0,,
5651,5651,5763,5282,4214,9,1696982400,False,1633935076,1633935080,36.0,,
5656,5656,5770,4980,4004,2,1696982400,False,1633954453,1633954458,35.0,,
5657,5657,5771,4980,4004,2,1696982400,False,1633954904,1633954908,35.0,,
5660,5660,5777,963,831,7,1696982400,False,1633962244,1633962251,34.0,,
5662,5662,5779,5542,4397,2,1681171200,False,1633963084,1633963088,24.0,,
5663,5663,5774,5261,4200,7,1668124800,True,1633957640,1633964230,23.0,12 мес +30 дней,1633910400.0
5665,5665,5782,5540,4395,10,1635120000,False,1633967464,1633967579,33.0,,
5666,5666,5783,5535,4391,9,1681171200,False,1633967755,1633967761,30.0,,
5667,5667,5784,5537,4393,2,1681171200,False,1633967862,1633967868,24.0,,
5669,5669,5725,1726,1492,2,1657584000,True,1633598013,1649846038,7.0,+3 мес за кейс с 12 04.2022,1633564800.0
5673,5673,5192,3351,2833,9,1633996800,True,1629703509,1634020408,28.0,"23,08 - пересчитали текущий тариф на Бизнес = 6 мес + 12 дней
11.10,21 - попросили обратно вернуть оставшийся срок на базовый тариф (осталось 58512,32 руб- это 162 дня в пересчете на базовый тариф",1629676800.0
5674,5674,5788,5474,4344,2,1666223999,False,1634021063,1634021063,8.0,,
5678,5678,5792,5387,4280,2,1665532800,False,1634030629,1634030633,8.0,,
5679,5679,5793,5387,4280,2,1681257600,False,1634030648,1634030651,24.0,,
5680,5680,5794,5387,4280,2,1697068800,False,1634030663,1634030684,35.0,,
5681,5681,5795,5554,4408,2,1681257600,False,1634031223,1634031226,24.0,,
5689,5689,5806,5558,4412,10,1697068800,False,1634052556,1634052563,37.0,,
5690,5690,5807,5560,4414,2,1681257600,False,1634053060,1634053064,24.0,,
5692,5692,5810,5569,4419,2,1697155200,False,1634114244,1634114250,35.0,,
5696,5696,5816,5575,4424,7,1697155200,False,1634135857,1634135863,34.0,,
5698,5698,5819,5578,4426,2,1681344000,False,1634145202,1634145206,24.0,,
5707,5707,5828,5586,4434,7,1681467036,False,1634206236,1634206236,26.0,,
5711,5711,5832,5580,4428,2,1681430400,False,1634217550,1634217554,24.0,,
5712,5712,5833,2838,2462,2,1681430400,False,1634219625,1634219628,24.0,,
5713,5713,5834,3291,2801,2,1634774400,False,1634220676,1634220692,7.0,,
5715,5715,5836,5583,4431,2,1681430400,False,1634224779,1634224783,24.0,,
5716,5716,5837,3942,3276,2,1649894400,False,1634225033,1634225035,7.0,,
5721,5721,5844,4920,3962,2,1681516800,False,1634287495,1634287507,24.0,,
5722,5722,5845,5598,4442,2,1697328000,False,1634290431,1634290440,35.0,,
5725,5725,5848,5599,4443,7,1697328000,False,1634295134,1634295136,34.0,,
5727,5727,5850,5606,4446,7,1665792000,False,1634298814,1634298818,23.0,,
5731,5731,5781,3332,2824,2,1644192000,True,1633965650,1644219800,7.0,"6 мес + 4 мес в подарок
7.02.22 - запросили заморозку, осталось 186 дней , тариф был до 12.08.22
",1633996800.0
5735,5735,5744,1948,1682,2,1674432000,True,1633688684,1674467730,24.0,"12,10 пришла оплата",1633996800.0
5737,5737,5856,5612,4449,7,1681516800,False,1634306028,1634306036,26.0,,
5738,5738,5857,3942,3276,2,1681516800,False,1634310758,1634310867,24.0,,
5739,5739,5858,5605,4445,2,1681571680,False,1634310880,1634310880,24.0,,
5744,5744,5544,5000,4021,7,1666051200,True,1632193238,1634538153,23.0,18/10/21 - активация тарифа,1634538153.0
5748,5748,5868,4890,3939,2,1666051200,False,1634551386,1634551400,8.0,,1634515200.0
5753,5753,5802,5557,4411,2,1635292800,False,1634042967,1635341312,24.0,,
5761,5761,5876,5631,4464,7,1681776000,False,1634563344,1634563349,26.0,,
5763,5763,5879,4920,3962,2,1681776000,False,1634565163,1634565166,24.0,,
5764,5764,5880,5627,4460,10,1666051200,False,1634566317,1634566320,32.0,,
5765,5765,5881,5622,4457,2,1681776000,False,1634567001,1634567005,24.0,,
5766,5766,5882,5632,4465,7,1681776000,False,1634568054,1634568056,26.0,,
5767,5767,2699,2451,2128,2,1642550400,True,1604389666,1634568237,6.0,"20,11,20 - заморозила тариф (пока не получила ответа по Гранд смете), только 1 обучение было. Сервисом не пользуются, т.к. в основном работают по грандсмете. Импорт нашего файла не устраивает (тариф был до 05,02,21), Следует полностью пакет активировать с начала
19,10,21 - активировала 3 мес базового тарифа полностью как и договаривались",
5770,5770,5885,5621,4456,2,1666108668,False,1634572668,1634572668,8.0,,
5771,5771,5886,4611,3743,2,1681776000,False,1634572698,1634572851,24.0,,
5773,5773,5888,5638,4472,2,1666051200,False,1634574727,1634574732,8.0,,
5775,5775,5890,5639,4473,2,1681776000,False,1634578169,1634578173,24.0,,
5779,5779,5894,5641,4475,2,1681862400,False,1634633370,1634633375,24.0,,
5780,5780,5896,5333,4249,2,1666137600,False,1634639300,1634639305,8.0,,
5783,5783,5900,5643,4477,7,1697673600,False,1634654707,1634654709,34.0,,
5784,5784,5901,5646,4478,9,1650326400,False,1634655597,1634655599,28.0,,
5793,5793,5911,5651,4481,9,1697760000,False,1634735891,1634735896,36.0,,
5794,5794,5912,5660,4488,7,1697760000,False,1634736059,1634736063,34.0,,
5795,5795,5913,5655,4484,2,1681948800,False,1634737469,1634737475,24.0,,
5797,5797,5915,5661,4489,2,1681948800,False,1634741768,1634741774,24.0,,
5802,5802,5840,5462,4334,2,1652832000,True,1634278353,1652253249,7.0,"10,11 - оплата пришла",1636502400.0
5803,5803,5920,3489,2948,7,1666310400,False,1634800637,1634800641,23.0,,
5805,5805,5922,3489,2948,7,1666310400,False,1634801788,1634801822,23.0,,
5808,5808,5925,5668,4495,2,1666310400,False,1634807797,1634808022,8.0,,
5814,5814,5933,5680,4503,2,1682035200,False,1634824960,1634824965,24.0,,
5819,5819,5935,5665,4493,10,1697846400,False,1634826840,1634826846,37.0,,
5820,5820,5936,5681,4504,2,1682035200,False,1634826978,1634826993,24.0,,
5821,5821,5937,5672,4498,2,1650499200,False,1634827393,1634827400,7.0,,
5822,5822,5938,5674,4499,7,1697846400,False,1634827544,1634827545,34.0,,
5823,5823,5939,5476,4346,2,1650499200,False,1634828994,1634828998,7.0,,
5828,5828,5944,5690,4508,2,1697932800,False,1634893256,1634893262,35.0,,
